Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.00   45681/45681       double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [84]
[83]     0.0    0.00    0.00   45681         double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [83]
                0.00    0.00   45681/45681       double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [77]
-----------------------------------------------
                0.00    0.00   15000/45681       double* std::vector<double, std::allocator<double> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(unsigned long, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [105]
                0.00    0.00   30681/45681       std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [20]
[84]     0.0    0.00    0.00   45681         double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [84]
                0.00    0.00   45681/45681       double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [83]
-----------------------------------------------
                0.00    0.00   45681/45681       double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [77]
[85]     0.0    0.00    0.00   45681         double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [85]
                0.00    0.00   91362/91362       __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > std::__miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [53]
                0.00    0.00   45681/45681       double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [80]
-----------------------------------------------
                0.00    0.00   20600/41200       std::vector<double, std::allocator<double> >::begin() [97]
                0.00    0.00   20600/41200       std::vector<double, std::allocator<double> >::end() [96]
[86]     0.0    0.00    0.00   41200         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [86]
-----------------------------------------------
                0.00    0.00    5004/35961       std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::allocator<double> const&) [114]
                0.00    0.00   30957/35961       std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [90]
[87]     0.0    0.00    0.00   35961         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [87]
                0.00    0.00   35961/72149       std::allocator<double>::allocator(std::allocator<double> const&) [55]
                0.00    0.00   35961/65973       std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [61]
-----------------------------------------------
                0.00    0.00    5004/35685       std::_Vector_base<double, std::allocator<double> >::get_allocator() const [113]
                0.00    0.00   30681/35685       std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [20]
[88]     0.0    0.00    0.00   35685         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [88]
-----------------------------------------------
                0.00    0.00   30957/30957       std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [90]
[89]     0.0    0.00    0.00   30957         std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [89]
                0.00    0.00   30957/45957       std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [69]
-----------------------------------------------
                0.00    0.00     276/30957       std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [160]
                0.00    0.00   30681/30957       std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [20]
[90]     0.0    0.00    0.00   30957         std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [90]
                0.00    0.00   30957/35961       std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [87]
                0.00    0.00   30957/30957       std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [89]
-----------------------------------------------
                0.00    0.00   30681/30681       std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [20]
[91]     0.0    0.00    0.00   30681         __gnu_cxx::__alloc_traits<std::allocator<double>, double>::_S_select_on_copy(std::allocator<double> const&) [91]
                0.00    0.00   30681/30681       std::allocator_traits<std::allocator<double> >::select_on_container_copy_construction(std::allocator<double> const&) [92]
-----------------------------------------------
                0.00    0.00   30681/30681       __gnu_cxx::__alloc_traits<std::allocator<double>, double>::_S_select_on_copy(std::allocator<double> const&) [91]
[92]     0.0    0.00    0.00   30681         std::allocator_traits<std::allocator<double> >::select_on_container_copy_construction(std::allocator<double> const&) [92]
                0.00    0.00   30681/72149       std::allocator<double>::allocator(std::allocator<double> const&) [55]
-----------------------------------------------
                0.00    0.00   30580/30580       void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [21]
[93]     0.0    0.00    0.00   30580         std::vector<double, std::allocator<double> > const& std::forward<std::vector<double, std::allocator<double> > const&>(std::remove_reference<std::vector<double, std::allocator<double> > const&>::type&) [93]
-----------------------------------------------
                0.00    0.00   30024/30024       std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data&) [111]
[94]     0.0    0.00    0.00   30024         std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data const&) [94]
-----------------------------------------------
                0.00    0.00      16/21040       void std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_realloc_insert<std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> >&&) [200]
                0.00    0.00      16/21040       __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::difference_type __gnu_cxx::operator-<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&) [198]
                0.00    0.00   21008/21040       bool __gnu_cxx::operator!=<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&) [107]
[95]     0.0    0.00    0.00   21040         __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::base() const [95]
-----------------------------------------------
                0.00    0.00     100/20600       main [1]
                0.00    0.00     100/20600       FeedForward::forward(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [7]
                0.00    0.00     400/20600       layer_norm(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, float) [33]
                0.00    0.00    5000/20600       MultiHeadAttention::forward(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [3]
                0.00    0.00   15000/20600       softmax_rows(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [19]
[96]     0.0    0.00    0.00   20600         std::vector<double, std::allocator<double> >::end() [96]
                0.00    0.00   20600/41200       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [86]
-----------------------------------------------
                0.00    0.00     100/20600       main [1]
                0.00    0.00     100/20600       FeedForward::forward(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [7]
                0.00    0.00     400/20600       layer_norm(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, float) [33]
                0.00    0.00    5000/20600       MultiHeadAttention::forward(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [3]
                0.00    0.00   15000/20600       softmax_rows(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [19]
[97]     0.0    0.00    0.00   20600         std::vector<double, std::allocator<double> >::begin() [97]
                0.00    0.00   20600/41200       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [86]
-----------------------------------------------
                0.00    0.00       1/20280       concatenate_heads(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, unsigned long, unsigned long, unsigned long) [34]
                0.00    0.00       1/20280       get_positional_encoding(unsigned long, unsigned long) [35]
                0.00    0.00       1/20280       main [1]
                0.00    0.00       2/20280       add_vectors(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [13]
                0.00    0.00       2/20280       layer_norm(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, float) [33]
                0.00    0.00       2/20280       FeedForward::FeedForward(unsigned long, unsigned long) [31]
                0.00    0.00       2/20280       EncoderLayer::EncoderLayer(unsigned long, unsigned long, unsigned long) [29]
                0.00    0.00       3/20280       split_heads(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, unsigned long, unsigned long) [32]
                0.00    0.00       6/20280       genRandomMatrix(unsigned long, unsigned long) [28]
                0.00    0.00      50/20280       matrixTranspose(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [14]
                0.00    0.00     100/20280       read_data(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned long, unsigned long) [36]
                0.00    0.00     106/20280       matmul(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [4]
                0.00    0.00   20004/20280       std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [100]
[98]     0.0    0.00    0.00   20280         std::allocator<double>::allocator() [98]
                0.00    0.00   20280/20280       std::__new_allocator<double>::__new_allocator() [99]
-----------------------------------------------
                0.00    0.00   20280/20280       std::allocator<double>::allocator() [98]
[99]     0.0    0.00    0.00   20280         std::__new_allocator<double>::__new_allocator() [99]
-----------------------------------------------
                0.00    0.00   20004/20004       std::_Vector_base<double, std::allocator<double> >::_Vector_base() [101]
[100]    0.0    0.00    0.00   20004         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [100]
                0.00    0.00   20004/20280       std::allocator<double>::allocator() [98]
                0.00    0.00   20004/65973       std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [61]
-----------------------------------------------
                0.00    0.00   20004/20004       std::vector<double, std::allocator<double> >::vector() [102]
[101]    0.0    0.00    0.00   20004         std::_Vector_base<double, std::allocator<double> >::_Vector_base() [101]
                0.00    0.00   20004/20004       std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [100]
-----------------------------------------------
                0.00    0.00       2/20004       FeedForward::FeedForward(unsigned long, unsigned long) [31]
                0.00    0.00       2/20004       EncoderLayer::EncoderLayer(unsigned long, unsigned long, unsigned long) [29]
                0.00    0.00   20000/20004       void std::_Construct<std::vector<double, std::allocator<double> >>(std::vector<double, std::allocator<double> >*) [103]
[102]    0.0    0.00    0.00   20004         std::vector<double, std::allocator<double> >::vector() [102]
                0.00    0.00   20004/20004       std::_Vector_base<double, std::allocator<double> >::_Vector_base() [101]
-----------------------------------------------
                0.00    0.00   20000/20000       std::vector<double, std::allocator<double> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<double, std::allocator<double> >*, unsigned long>(std::vector<double, std::allocator<double> >*, unsigned long) [176]
[103]    0.0    0.00    0.00   20000         void std::_Construct<std::vector<double, std::allocator<double> >>(std::vector<double, std::allocator<double> >*) [103]
                0.00    0.00   20000/50807       operator new(unsigned long, void*) [65]
                0.00    0.00   20000/20004       std::vector<double, std::allocator<double> >::vector() [102]
-----------------------------------------------
                0.00    0.00   15000/15000       std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [9]
[104]    0.0    0.00    0.00   15000         std::vector<double, std::allocator<double> >::capacity() const [104]
-----------------------------------------------
                0.00    0.00   15000/15000       std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [9]
[105]    0.0    0.00    0.00   15000         double* std::vector<double, std::allocator<double> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(unsigned long, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [105]
                0.00    0.00   15000/45957       std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [69]
                0.00    0.00   15000/127157      std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [47]
                0.00    0.00   15000/45681       double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [84]
-----------------------------------------------
                0.00    0.00   15000/15000       std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [9]
[106]    0.0    0.00    0.00   15000         std::vector<double, std::allocator<double> > const* std::__addressof<std::vector<double, std::allocator<double> > const>(std::vector<double, std::allocator<double> > const&) [106]
-----------------------------------------------
                0.00    0.00     101/10504       main [1]
                0.00    0.00     101/10504       FeedForward::forward(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [7]
                0.00    0.00     202/10504       add_bias(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<double, std::allocator<double> >&) [10]
                0.00    0.00    5050/10504       softmax_rows(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [19]
                0.00    0.00    5050/10504       MultiHeadAttention::forward(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [3]
[107]    0.0    0.00    0.00   10504         bool __gnu_cxx::operator!=<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&) [107]
                0.00    0.00   21008/21040       __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::base() const [95]
-----------------------------------------------
                0.00    0.00     100/10500       main [1]
                0.00    0.00     100/10500       FeedForward::forward(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [7]
                0.00    0.00     100/10500       std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::back() [186]
                0.00    0.00     200/10500       add_bias(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<double, std::allocator<double> >&) [10]
                0.00    0.00    5000/10500       softmax_rows(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [19]
                0.00    0.00    5000/10500       MultiHeadAttention::forward(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [3]
[108]    0.0    0.00    0.00   10500         __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::operator*() const [108]
-----------------------------------------------
                0.00    0.00     100/10400       main [1]
                0.00    0.00     100/10400       FeedForward::forward(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [7]
                0.00    0.00     200/10400       add_bias(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<double, std::allocator<double> >&) [10]
                0.00    0.00    5000/10400       softmax_rows(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [19]
                0.00    0.00    5000/10400       MultiHeadAttention::forward(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [3]
[109]    0.0    0.00    0.00   10400         __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::operator++() [109]
-----------------------------------------------
                0.00    0.00     100/10331       read_data(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned long, unsigned long) [36]
                0.00    0.00     100/10331       std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::push_back(std::vector<double, std::allocator<double> >&&) [187]
                0.00    0.00     127/10331       void std::__relocate_object_a<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [182]
                0.00    0.00    5000/10331       MultiHeadAttention::forward(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [3]
                0.00    0.00    5004/10331       std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> >&&) [117]
[110]    0.0    0.00    0.00   10331         std::remove_reference<std::vector<double, std::allocator<double> >&>::type&& std::move<std::vector<double, std::allocator<double> >&>(std::vector<double, std::allocator<double> >&) [110]
-----------------------------------------------
                0.00    0.00   10008/10008       std::vector<double, std::allocator<double> >::_M_move_assign(std::vector<double, std::allocator<double> >&&, std::integral_constant<bool, true>) [115]
[111]    0.0    0.00    0.00   10008         std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data&) [111]
                0.00    0.00   30024/30024       std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data const&) [94]
                0.00    0.00   10008/65973       std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [61]
-----------------------------------------------
                0.00    0.00       1/5449        main [1]
                0.00    0.00       1/5449        MultiHeadAttention::forward(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [3]
                0.00    0.00       2/5449        layer_norm(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, float) [33]
                0.00    0.00       3/5449        split_heads(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, unsigned long, unsigned long) [32]
                0.00    0.00      32/5449        std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_check_len(unsigned long, char const*) const [199]
                0.00    0.00     106/5449        matmul(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [4]
                0.00    0.00     204/5449        add_vectors(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [13]
                0.00    0.00    5100/5449        matrixTranspose(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [14]
[112]    0.0    0.00    0.00    5449         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::size() const [112]
-----------------------------------------------
                0.00    0.00    5004/5004        std::vector<double, std::allocator<double> >::_M_move_assign(std::vector<double, std::allocator<double> >&&, std::integral_constant<bool, true>) [115]
[113]    0.0    0.00    0.00    5004         std::_Vector_base<double, std::allocator<double> >::get_allocator() const [113]
                0.00    0.00    5004/35685       std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [88]
                0.00    0.00    5004/72149       std::allocator<double>::allocator(std::allocator<double> const&) [55]
-----------------------------------------------
                0.00    0.00    5004/5004        std::vector<double, std::allocator<double> >::vector(std::allocator<double> const&) [116]
[114]    0.0    0.00    0.00    5004         std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::allocator<double> const&) [114]
                0.00    0.00    5004/35961       std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [87]
-----------------------------------------------
                0.00    0.00    5004/5004        std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> >&&) [117]
[115]    0.0    0.00    0.00    5004         std::vector<double, std::allocator<double> >::_M_move_assign(std::vector<double, std::allocator<double> >&&, std::integral_constant<bool, true>) [115]
                0.00    0.00   10008/10008       std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data&) [111]
                0.00    0.00   10008/127157      std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [47]
                0.00    0.00    5004/5004        std::_Vector_base<double, std::allocator<double> >::get_allocator() const [113]
                0.00    0.00    5004/92429       std::allocator<double>::~allocator() [49]
                0.00    0.00    5004/5004        std::vector<double, std::allocator<double> >::vector(std::allocator<double> const&) [116]
                0.00    0.00    5004/5004        void std::__alloc_on_move<std::allocator<double> >(std::allocator<double>&, std::allocator<double>&) [118]
                0.00    0.00    5004/56192       std::vector<double, std::allocator<double> >::~vector() [64]
-----------------------------------------------
                0.00    0.00    5004/5004        std::vector<double, std::allocator<double> >::_M_move_assign(std::vector<double, std::allocator<double> >&&, std::integral_constant<bool, true>) [115]
[116]    0.0    0.00    0.00    5004         std::vector<double, std::allocator<double> >::vector(std::allocator<double> const&) [116]
                0.00    0.00    5004/5004        std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::allocator<double> const&) [114]
-----------------------------------------------
                0.00    0.00       2/5004        FeedForward::FeedForward(unsigned long, unsigned long) [31]
                0.00    0.00       2/5004        EncoderLayer::EncoderLayer(unsigned long, unsigned long, unsigned long) [29]
                0.00    0.00    5000/5004        MultiHeadAttention::forward(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [3]
[117]    0.0    0.00    0.00    5004         std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> >&&) [117]
                0.00    0.00    5004/10331       std::remove_reference<std::vector<double, std::allocator<double> >&>::type&& std::move<std::vector<double, std::allocator<double> >&>(std::vector<double, std::allocator<double> >&) [110]
                0.00    0.00    5004/5004        std::vector<double, std::allocator<double> >::_M_move_assign(std::vector<double, std::allocator<double> >&&, std::integral_constant<bool, true>) [115]
-----------------------------------------------
                0.00    0.00    5004/5004        std::vector<double, std::allocator<double> >::_M_move_assign(std::vector<double, std::allocator<double> >&&, std::integral_constant<bool, true>) [115]
[118]    0.0    0.00    0.00    5004         void std::__alloc_on_move<std::allocator<double> >(std::allocator<double>&, std::allocator<double>&) [118]
                0.00    0.00    5004/5004        std::remove_reference<std::allocator<double>&>::type&& std::move<std::allocator<double>&>(std::allocator<double>&) [119]
-----------------------------------------------
                0.00    0.00    5004/5004        void std::__alloc_on_move<std::allocator<double> >(std::allocator<double>&, std::allocator<double>&) [118]
[119]    0.0    0.00    0.00    5004         std::remove_reference<std::allocator<double>&>::type&& std::move<std::allocator<double>&>(std::allocator<double>&) [119]
-----------------------------------------------
                0.00    0.00    5000/5000        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::max_element<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [17]
[120]    0.0    0.00    0.00    5000         __gnu_cxx::__ops::__iter_less_iter() [120]
-----------------------------------------------
