Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.00   91362/91362       double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [78]
[58]     0.0    0.00    0.00   91362         double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [58]
                0.00    0.00   91362/91362       __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [56]
-----------------------------------------------
                0.00    0.00   71192/71192       void std::_Destroy<double*>(double*, double*) [61]
[59]     0.0    0.00    0.00   71192         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [59]
-----------------------------------------------
                0.00    0.00   15000/71192       std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [22]
                0.00    0.00   56192/71192       std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [64]
[60]     0.0    0.00    0.00   71192         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [60]
                0.00    0.00   45957/45957       std::__new_allocator<double>::deallocate(double*, unsigned long) [70]
-----------------------------------------------
                0.00    0.00   15000/71192       std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [22]
                0.00    0.00   56192/71192       std::vector<double, std::allocator<double> >::~vector() [65]
[61]     0.0    0.00    0.00   71192         void std::_Destroy<double*>(double*, double*) [61]
                0.00    0.00   71192/71192       void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [59]
-----------------------------------------------
                0.00    0.00   10008/65973       std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data&) [103]
                0.00    0.00   20004/65973       std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [93]
                0.00    0.00   35961/65973       std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [84]
[62]     0.0    0.00    0.00   65973         std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [62]
-----------------------------------------------
                0.00    0.00   56192/56192       std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [64]
[63]     0.0    0.00    0.00   56192         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [63]
                0.00    0.00   56192/92429       std::__new_allocator<double>::~__new_allocator() [54]
-----------------------------------------------
                0.00    0.00   56192/56192       std::vector<double, std::allocator<double> >::~vector() [65]
[64]     0.0    0.00    0.00   56192         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [64]
                0.00    0.00   56192/71192       std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [60]
                0.00    0.00   56192/56192       std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [63]
-----------------------------------------------
                0.00    0.00       1/56192       concatenate_heads(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, unsigned long, unsigned long, unsigned long) [32]
                0.00    0.00       1/56192       get_positional_encoding(unsigned long, unsigned long) [34]
                0.00    0.00       2/56192       add_vectors(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [29]
                0.00    0.00       2/56192       layer_norm(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&, float) [28]
                0.00    0.00       2/56192       FeedForward::FeedForward(unsigned long, unsigned long) [18]
                0.00    0.00       2/56192       FeedForward::~FeedForward() [184]
                0.00    0.00       2/56192       EncoderLayer::EncoderLayer(unsigned long, unsigned long, unsigned long) [9]
                0.00    0.00       2/56192       EncoderLayer::~EncoderLayer() [185]
                0.00    0.00       3/56192       split_heads(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, unsigned long, unsigned long) [30]
                0.00    0.00       6/56192       genRandomMatrix(unsigned long, unsigned long) [10]
                0.00    0.00      50/56192       matrixTranspose(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [25]
                0.00    0.00     100/56192       read_data(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned long, unsigned long) [33]
                0.00    0.00     102/56192       main [1]
                0.00    0.00     106/56192       matmul(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [4]
                0.00    0.00     127/56192       void std::__relocate_object_a<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [36]
                0.00    0.00    5004/56192       std::vector<double, std::allocator<double> >::_M_move_assign(std::vector<double, std::allocator<double> >&&, std::integral_constant<bool, true>) [107]
                0.00    0.00   50680/56192       void std::_Destroy<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*) [67]
[65]     0.0    0.00    0.00   56192         std::vector<double, std::allocator<double> >::~vector() [65]
                0.00    0.00   56192/127157      std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [52]
                0.00    0.00   56192/71192       void std::_Destroy<double*>(double*, double*) [61]
                0.00    0.00   56192/56192       std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [64]
-----------------------------------------------
                0.00    0.00       8/50807       void std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_realloc_insert<std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> >&&) [41]
                0.00    0.00      92/50807       std::vector<double, std::allocator<double> >& std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::emplace_back<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >&&) [37]
                0.00    0.00     127/50807       void std::__relocate_object_a<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [36]
                0.00    0.00   20000/50807       void std::_Construct<std::vector<double, std::allocator<double> >>(std::vector<double, std::allocator<double> >*) [96]
                0.00    0.00   30580/50807       void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [89]
[66]     0.0    0.00    0.00   50807         operator new(unsigned long, void*) [66]
-----------------------------------------------
                0.00    0.00   50680/50680       void std::_Destroy_aux<false>::__destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [120]
[67]     0.0    0.00    0.00   50680         void std::_Destroy<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*) [67]
                0.00    0.00   50680/56192       std::vector<double, std::allocator<double> >::~vector() [65]
-----------------------------------------------
                0.00    0.00   50000/50000       get_positional_encoding(unsigned long, unsigned long) [34]
[68]     0.0    0.00    0.00   50000         __gnu_cxx::__promote_2<decltype (((__gnu_cxx::__promote_2<int, std::__is_integer<int>::__value>::__type)(0))+((__gnu_cxx::__promote_2<double, std::__is_integer<double>::__value>::__type)(0))), std::__is_integer<decltype (((__gnu_cxx::__promote_2<int, std::__is_integer<int>::__value>::__type)(0))+((__gnu_cxx::__promote_2<double, std::__is_integer<double>::__value>::__type)(0)))>::__value>::__type std::pow<int, double>(int, double) [68]
-----------------------------------------------
                0.00    0.00   15000/45957       double* std::vector<double, std::allocator<double> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(unsigned long, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [98]
                0.00    0.00   30957/45957       std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [86]
[69]     0.0    0.00    0.00   45957         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [69]
                0.00    0.00   45957/45957       std::__new_allocator<double>::allocate(unsigned long, void const*) [71]
-----------------------------------------------
                0.00    0.00   45957/45957       std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [60]
[70]     0.0    0.00    0.00   45957         std::__new_allocator<double>::deallocate(double*, unsigned long) [70]
-----------------------------------------------
                0.00    0.00   45957/45957       std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [69]
[71]     0.0    0.00    0.00   45957         std::__new_allocator<double>::allocate(unsigned long, void const*) [71]
-----------------------------------------------
                0.00    0.00   15000/45681       std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [22]
                0.00    0.00   30681/45681       std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [88]
[72]     0.0    0.00    0.00   45681         std::vector<double, std::allocator<double> >::end() const [72]
                0.00    0.00   45681/91362       __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [55]
-----------------------------------------------
                0.00    0.00   15000/45681       std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [22]
                0.00    0.00   30681/45681       std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [88]
[73]     0.0    0.00    0.00   45681         std::vector<double, std::allocator<double> >::begin() const [73]
                0.00    0.00   45681/91362       __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [55]
-----------------------------------------------
                0.00    0.00   45681/45681       double* std::__copy_move_a2<false, double const*, double*>(double const*, double const*, double*) [80]
[74]     0.0    0.00    0.00   45681         double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double const, double>(double const*, double const*, double*) [74]
-----------------------------------------------
                0.00    0.00   45681/45681       double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [81]
[75]     0.0    0.00    0.00   45681         double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [75]
                0.00    0.00   45681/45681       double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [83]
-----------------------------------------------
                0.00    0.00   45681/45681       double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [78]
[76]     0.0    0.00    0.00   45681         double* std::__niter_base<double*>(double*) [76]
-----------------------------------------------
                0.00    0.00   45681/45681       double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [78]
[77]     0.0    0.00    0.00   45681         double* std::__niter_wrap<double*>(double* const&, double*) [77]
-----------------------------------------------
                0.00    0.00   45681/45681       double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [83]
[78]     0.0    0.00    0.00   45681         double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [78]
                0.00    0.00   91362/91362       double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [58]
                0.00    0.00   45681/45681       double* std::__niter_base<double*>(double*) [76]
                0.00    0.00   45681/45681       double* std::__copy_move_a1<false, double const*, double*>(double const*, double const*, double*) [79]
                0.00    0.00   45681/45681       double* std::__niter_wrap<double*>(double* const&, double*) [77]
-----------------------------------------------
                0.00    0.00   45681/45681       double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [78]
[79]     0.0    0.00    0.00   45681         double* std::__copy_move_a1<false, double const*, double*>(double const*, double const*, double*) [79]
                0.00    0.00   45681/45681       double* std::__copy_move_a2<false, double const*, double*>(double const*, double const*, double*) [80]
-----------------------------------------------
                0.00    0.00   45681/45681       double* std::__copy_move_a1<false, double const*, double*>(double const*, double const*, double*) [79]
[80]     0.0    0.00    0.00   45681         double* std::__copy_move_a2<false, double const*, double*>(double const*, double const*, double*) [80]
                0.00    0.00   45681/45681       double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double const, double>(double const*, double const*, double*) [74]
-----------------------------------------------
                0.00    0.00   45681/45681       double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [82]
[81]     0.0    0.00    0.00   45681         double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [81]
                0.00    0.00   45681/45681       double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [75]
-----------------------------------------------
                0.00    0.00   15000/45681       double* std::vector<double, std::allocator<double> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(unsigned long, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [98]
                0.00    0.00   30681/45681       std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [88]
[82]     0.0    0.00    0.00   45681         double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [82]
                0.00    0.00   45681/45681       double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [81]
-----------------------------------------------
                0.00    0.00   45681/45681       double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [75]
[83]     0.0    0.00    0.00   45681         double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [83]
                0.00    0.00   91362/91362       __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > std::__miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [57]
                0.00    0.00   45681/45681       double* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [78]
-----------------------------------------------
                0.00    0.00    5004/35961       std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::allocator<double> const&) [106]
                0.00    0.00   30957/35961       std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [87]
[84]     0.0    0.00    0.00   35961         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [84]
                0.00    0.00   35961/65973       std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [62]
-----------------------------------------------
                0.00    0.00    5004/35685       std::_Vector_base<double, std::allocator<double> >::get_allocator() const [105]
                0.00    0.00   30681/35685       std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [88]
[85]     0.0    0.00    0.00   35685         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [85]
-----------------------------------------------
                0.00    0.00   30957/30957       std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [87]
[86]     0.0    0.00    0.00   30957         std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [86]
                0.00    0.00   30957/45957       std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [69]
-----------------------------------------------
                0.00    0.00     276/30957       std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [136]
                0.00    0.00   30681/30957       std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [88]
[87]     0.0    0.00    0.00   30957         std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [87]
                0.00    0.00   30957/35961       std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [84]
                0.00    0.00   30957/30957       std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [86]
-----------------------------------------------
                0.00    0.00     101/30681       main [1]
                0.00    0.00   30580/30681       void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [89]
[88]     0.0    0.00    0.00   30681         std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [88]
                0.00    0.00   30681/35685       std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [85]
                0.00    0.00   30681/379454      std::vector<double, std::allocator<double> >::size() const [50]
                0.00    0.00   30681/30957       std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [87]
                0.00    0.00   30681/127157      std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [52]
                0.00    0.00   30681/92429       std::__new_allocator<double>::~__new_allocator() [54]
                0.00    0.00   30681/45681       std::vector<double, std::allocator<double> >::end() const [72]
                0.00    0.00   30681/45681       std::vector<double, std::allocator<double> >::begin() const [73]
                0.00    0.00   30681/45681       double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [82]
-----------------------------------------------
                0.00    0.00   30580/30580       std::vector<double, std::allocator<double> >* std::__do_uninit_fill_n<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&) [151]
[89]     0.0    0.00    0.00   30580         void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [89]
                0.00    0.00   30580/50807       operator new(unsigned long, void*) [66]
                0.00    0.00   30580/30580       std::vector<double, std::allocator<double> > const& std::forward<std::vector<double, std::allocator<double> > const&>(std::remove_reference<std::vector<double, std::allocator<double> > const&>::type&) [90]
                0.00    0.00   30580/30681       std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [88]
-----------------------------------------------
                0.00    0.00   30580/30580       void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [89]
[90]     0.0    0.00    0.00   30580         std::vector<double, std::allocator<double> > const& std::forward<std::vector<double, std::allocator<double> > const&>(std::remove_reference<std::vector<double, std::allocator<double> > const&>::type&) [90]
-----------------------------------------------
                0.00    0.00   30024/30024       std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data&) [103]
[91]     0.0    0.00    0.00   30024         std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data const&) [91]
-----------------------------------------------
                0.00    0.00      16/21040       void std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_realloc_insert<std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> >&&) [41]
                0.00    0.00      16/21040       __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::difference_type __gnu_cxx::operator-<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&) [168]
                0.00    0.00   21008/21040       bool __gnu_cxx::operator!=<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&) [100]
[92]     0.0    0.00    0.00   21040         __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::base() const [92]
-----------------------------------------------
                0.00    0.00   20004/20004       std::_Vector_base<double, std::allocator<double> >::_Vector_base() [94]
[93]     0.0    0.00    0.00   20004         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [93]
                0.00    0.00   20004/65973       std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [62]
-----------------------------------------------
                0.00    0.00   20004/20004       std::vector<double, std::allocator<double> >::vector() [95]
[94]     0.0    0.00    0.00   20004         std::_Vector_base<double, std::allocator<double> >::_Vector_base() [94]
                0.00    0.00   20004/20004       std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [93]
-----------------------------------------------
                0.00    0.00       2/20004       FeedForward::FeedForward(unsigned long, unsigned long) [18]
                0.00    0.00       2/20004       EncoderLayer::EncoderLayer(unsigned long, unsigned long, unsigned long) [9]
                0.00    0.00   20000/20004       void std::_Construct<std::vector<double, std::allocator<double> >>(std::vector<double, std::allocator<double> >*) [96]
[95]     0.0    0.00    0.00   20004         std::vector<double, std::allocator<double> >::vector() [95]
                0.00    0.00   20004/20004       std::_Vector_base<double, std::allocator<double> >::_Vector_base() [94]
-----------------------------------------------
                0.00    0.00   20000/20000       std::vector<double, std::allocator<double> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<double, std::allocator<double> >*, unsigned long>(std::vector<double, std::allocator<double> >*, unsigned long) [154]
[96]     0.0    0.00    0.00   20000         void std::_Construct<std::vector<double, std::allocator<double> >>(std::vector<double, std::allocator<double> >*) [96]
                0.00    0.00   20000/50807       operator new(unsigned long, void*) [66]
                0.00    0.00   20000/20004       std::vector<double, std::allocator<double> >::vector() [95]
-----------------------------------------------
                0.00    0.00   15000/15000       std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [22]
[97]     0.0    0.00    0.00   15000         std::vector<double, std::allocator<double> >::capacity() const [97]
-----------------------------------------------
                0.00    0.00   15000/15000       std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [22]
[98]     0.0    0.00    0.00   15000         double* std::vector<double, std::allocator<double> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(unsigned long, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [98]
                0.00    0.00   15000/45957       std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [69]
                0.00    0.00   15000/127157      std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [52]
                0.00    0.00   15000/45681       double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [82]
-----------------------------------------------
                0.00    0.00   15000/15000       std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [22]
